Name,Category Key,Category Name,Source,App Name,URL,Keyword,Block in Break,Block in Focus,Block in Meeting,Always Block,Do Not Track Any URLs,Track Full URL Enabled,Track Titles Enabled
calendly.com,scheduling,Scheduling,website,.*,calendly.com,,,,,,false,true,true
businessinsider.com,news,News,website,.*,businessinsider.com,,,,,,false,true,true
direct.chownow.com,personal,Personal,website,.*,direct.chownow.com,,,,,,false,true,true
sailsjs.com,code,Code,website,.*,sailsjs.com,,,,,,false,true,true
weather.com,personal,Personal,website,.*,weather.com,,,,,,false,true,true
app.bitrise.io,code,Code,website,.*,app.bitrise.io,,,,,,false,true,true
web.whatsapp.com,social_media,Social Media,website,.*,web.whatsapp.com,,,,,,false,true,true
azure.github.io,code,Code,website,.*,azure.github.io,,,,,,false,true,true
football.fantasysports.yahoo.com,entertainment,Entertainment,website,.*,football.fantasysports.yahoo.com,,,,,,false,true,true
pivotaltracker.com,task_management,Task Management,website,.*,pivotaltracker.com,,,,,,false,true,true
hulu.com,entertainment,Entertainment,website,.*,hulu.com,,,,,,false,true,true
yelp.com,entertainment,Entertainment,website,.*,yelp.com,,,,,,false,true,true
duckduckgo.com,search,Search,website,.*,duckduckgo.com,,,,,,false,true,true
app.intercom.com,customer_support,Customer Support,website,.*,app.intercom.com,,,,,,false,true,true
intercom.com,customer_support,Customer Support,website,.*,intercom.com,,,,,,false,true,true
travis-ci.org,code,Code,website,.*,travis-ci.org,,,,,,false,true,true
skyscanner.com,personal,Personal,website,.*,skyscanner.com,,,,,,false,true,true
accounts.google.com,utility,Utility,website,.*,accounts.google.com,,,,,,false,true,true
github.io,code,Code,website,.*,github.io,,,,,,false,true,true
crunchbase.com,news,News,website,.*,crunchbase.com,,,,,,false,true,true
outlook.live.com,email,Email,website,.*,outlook.live.com,,,,,,false,true,true
bestbuy.com,personal,Personal,website,.*,bestbuy.com,,,,,,false,true,true
app.circleci.com,code,Code,website,.*,app.circleci.com,,,,,,false,true,true
circleci.com,code,Code,website,.*,circleci.com,,,,,,false,true,true
zillow.com,personal,Personal,website,.*,zillow.com,,,,,,false,true,true
console.aws.amazon.com,code,Code,website,.*,console.aws.amazon.com,,,,,,false,true,true
docs.aws.amazon.com,code,Code,website,.*,docs.aws.amazon.com,,,,,,false,true,true
aws.amazon.com,code,Code,website,.*,aws.amazon.com,,,,,,false,true,true
overleaf.com,writing,Writing,website,.*,overleaf.com,,,,,,false,true,true
colab.research.google.com,code,Code,website,.*,colab.research.google.com,,,,,,false,true,true
docs.travis-ci.com,code,Code,website,.*,docs.travis-ci.com,,,,,,false,true,true
boardgamearena.com,personal,Personal,website,.*,boardgamearena.com,,,,,,false,true,true
smile.amazon.com,personal,Personal,website,.*,smile.amazon.com,,,,,,false,true,true
glassdoor.com,personal,Personal,website,.*,glassdoor.com,,,,,,false,true,true
bamboohr.com,utility,Utility,website,.*,bamboohr.com,,,,,,false,true,true
personal.vanguard.com,personal,Personal,website,.*,personal.vanguard.com,,,,,,false,true,true
vanguard.com,personal,Personal,website,.*,vanguard.com,,,,,,false,true,true
rightmove.co.uk,personal,Personal,website,.*,rightmove.co.uk,,,,,,false,true,true
apartments.com,personal,Personal,website,.*,apartments.com,,,,,,false,true,true
upwork.com,personal,Personal,website,.*,upwork.com,,,,,,false,true,true
theringer.com,news,News,website,.*,theringer.com,,,,,,false,true,true
readymag.com,design,Design,website,.*,readymag.com,,,,,,false,true,true
machinelearningmastery.com,code,Code,website,.*,machinelearningmastery.com,,,,,,false,true,true
tripadvisor.com,personal,Personal,website,.*,tripadvisor.com,,,,,,false,true,true
figma.com,design,Design,website,.*,figma.com,,,,,,false,true,true
mitpress.mit.edu,reading,Reading,website,.*,mitpress.mit.edu,,,,,,false,true,true
nudgetext.com,personal,Personal,website,.*,nudgetext.com,,,,,,false,true,true
translate.google.com,personal,Personal,website,.*,translate.google.com,,,,,,false,true,true
app.grammarly.com,utility,Utility,website,.*,app.grammarly.com,,,,,,false,true,true
grammarly.com,utility,Utility,website,.*,grammarly.com,,,,,,false,true,true
realsimple.com,personal,Personal,website,.*,realsimple.com,,,,,,false,true,true
discord.com,messaging,Messaging,website,.*,discord.com,,,,,,false,true,true
cloud.google.com,code,Code,website,.*,cloud.google.com,,,,,,false,true,true
booking.com,personal,Personal,website,.*,booking.com,,,,,,false,true,true
preview.pitch.com,documenting,Documenting,website,.*,preview.pitch.com,,,,,,false,true,true
pitch.com,documenting,Documenting,website,.*,pitch.com,,,,,,false,true,true
ebay.com,personal,Personal,website,.*,ebay.com,,,,,,false,true,true
theguardian.com,news,News,website,.*,theguardian.com,,,,,,false,true,true
jira.com,task_management,Task Management,website,.*,jira.com,,,,,,false,true,true
slack.com,messaging,Messaging,website,.*,slack.com,,,,,,false,true,true
myjetbrains.com,code,Code,website,.*,myjetbrains.com,,,,,,false,true,true
kudoboard.com,personal,Personal,website,.*,kudoboard.com,,,,,,false,true,true
mixpanel.com,code,Code,website,.*,mixpanel.com,,,,,,false,true,true
elastic.co,code,Code,website,.*,elastic.co,,,,,,false,true,true
flow.org,code,Code,website,.*,flow.org,,,,,,false,true,true
dropbox.com,documenting,Documenting,website,.*,dropbox.com,,,,,,false,true,true
ubereats.com,personal,Personal,website,.*,ubereats.com,,,,,,false,true,true
newyorker.com,news,News,website,.*,newyorker.com,,,,,,false,true,true
jam.dev,design,Design,website,.*,jam.dev,,,,,,false,true,true
teams.microsoft.com,messaging,Messaging,website,.*,teams.microsoft.com,,,,,,false,true,true
canva.com,design,Design,website,.*,canva.com,,,,,,false,true,true
stratechery.com,news,News,website,.*,stratechery.com,,,,,,false,true,true
zendesk.com,customer_support,Customer Support,website,.*,zendesk.com,,,,,,false,true,true
googleapis.com,code,Code,website,.*,googleapis.com,,,,,,false,true,true
robinhood.com,personal,Personal,website,.*,robinhood.com,,,,,,false,true,true
stackexchange.com,code,Code,website,.*,stackexchange.com,,,,,,false,true,true
usertesting.com,user_research,User Research,website,.*,usertesting.com,,,,,,false,true,true
salesforce.com,sales,Sales,website,.*,salesforce.com,,,,,,false,true,true
geico.com,personal,Personal,website,.*,geico.com,,,,,,false,true,true
amplitude.com,product,Product,website,.*,amplitude.com,,,,,,false,true,true
goldcast.io,events,Events,website,.*,goldcast.io,,,,,,false,true,true
analytics.amplitude.com,product,Product,website,.*,analytics.amplitude.com,,,,,,false,true,true
travis-ci.com,code,Code,website,.*,travis-ci.com,,,,,,false,true,true
chase.com,personal,Personal,website,.*,chase.com,,,,,,false,true,true
dailymail.co.uk,personal,Personal,website,.*,dailymail.co.uk,,,,,,false,true,true
coda.io,documenting,Documenting,website,.*,coda.io,,,,,,false,true,true
airbnb.co.uk,personal,Personal,website,.*,airbnb.co.uk,,,,,,false,true,true
styled-components.com,code,Code,website,.*,styled-components.com,,,,,,false,true,true
graphql-ruby.org,code,Code,website,.*,graphql-ruby.org,,,,,,false,true,true
web.dev,code,Code,website,.*,web.dev,,,,,,false,true,true
material-ui.com,code,Code,website,.*,material-ui.com,,,,,,false,true,true
lodash.com,code,Code,website,.*,lodash.com,,,,,,false,true,true
newline.co,code,Code,website,.*,newline.co,,,,,,false,true,true
us02web.zoom.us,video_conferencing,Video Conferencing,website,.*,us02web.zoom.us,,,,,,false,true,true
ideaboardz.com,product,Product,website,.*,ideaboardz.com,,,,,,false,true,true
highcharts.com,code,Code,website,.*,highcharts.com,,,,,,false,true,true
fivethirtyeight.com,news,News,website,.*,fivethirtyeight.com,,,,,,false,true,true
theverge.com,news,News,website,.*,theverge.com,,,,,,false,true,true
notion.so,documenting,Documenting,website,.*,notion.so,,,,,,false,true,true
successfactors.com,utility,Utility,website,.*,successfactors.com,,,,,,false,true,true
betterdoctor.com,personal,Personal,website,.*,betterdoctor.com,,,,,,false,true,true
kayak.com,personal,Personal,website,.*,kayak.com,,,,,,false,true,true
saucelabs.com,code,Code,website,.*,saucelabs.com,,,,,,false,true,true
fullstory.com,user_research,User Research,website,.*,fullstory.com,,,,,,false,true,true
retool.com,product,Product,website,.*,retool.com,,,,,,false,true,true
shift.com,personal,Personal,website,.*,shift.com,,,,,,false,true,true
stripe.com,finance,Finance,website,.*,stripe.com,,,,,,false,true,true
productboard.com,task_management,Task Management,website,.*,productboard.com,,,,,,false,true,true
nypost.com,entertainment,Entertainment,website,.*,nypost.com,,,,,,false,true,true
edmunds.com,personal,Personal,website,.*,edmunds.com,,,,,,false,true,true
kbb.com,personal,Personal,website,.*,kbb.com,,,,,,false,true,true
segment.com,product,Product,website,.*,segment.com,,,,,,false,true,true
zoom.us,video_conferencing,Video Conferencing,website,.*,zoom.us,,,,,,false,true,true
bitbucket.org,code,Code,website,.*,bitbucket.org,,,,,,false,true,true
visualstudio.com,code,Code,website,.*,visualstudio.com,,,,,,false,true,true
messenger.com,personal,Personal,website,.*,messenger.com,,,,,,false,true,true
indeed.com,personal,Personal,website,.*,indeed.com,,,,,,false,true,true
protonmail.com,email,Email,website,.*,protonmail.com,,,,,,false,true,true
craigslist.org,personal,Personal,website,.*,craigslist.org,,,,,,false,true,true
asana.com,task_management,Task Management,website,.*,asana.com,,,,,,false,true,true
codeinterview.io,marketing,Marketing,website,.*,codeinterview.io,,,,,,false,true,true
app.gotomeeting.com,marketing,Marketing,website,.*,app.gotomeeting.com,,,,,,false,true,true
global.gotomeeting.com,marketing,Marketing,website,.*,global.gotomeeting.com,,,,,,false,true,true
webex.com,marketing,Marketing,website,.*,webex.com,,,,,,false,true,true
hangouts.google.com,marketing,Marketing,website,.*,hangouts.google.com,,,,,,false,true,true
ringcentral.com,marketing,Marketing,website,.*,ringcentral.com,,,,,,false,true,true
bluejeans.com,marketing,Marketing,website,.*,bluejeans.com,,,,,,false,true,true
highfive.com,marketing,Marketing,website,.*,highfive.com,,,,,,false,true,true
vowel.com,marketing,Marketing,website,.*,vowel.com,,,,,,false,true,true
whereby.com,marketing,Marketing,website,.*,whereby.com,,,,,,false,true,true
roamresearch.com,documenting,Documenting,website,.*,roamresearch.com,,,,,,false,true,true
zapier.com,productivity,Productivity,website,.*,zapier.com,,,,,,false,true,true
appsumo.com,personal,Personal,website,.*,appsumo.com,,,,,,false,true,true
instagram.com,social_media,Social Media,website,.*,instagram.com,,,,,,false,true,true
